start	end	speaker	wconfidence	text
2840808	2841736	A	0.92829	transitions
2841768	2841916	A	0.90811	that
2841938	2842172	A	0.94415	are
2842226	2842920	A	0.92446	effectively
2843000	2843340	A	0.99995	time
2843410	2844300	A	0.99972	measurements
2844720	2845228	A	0.99998	for
2845314	2845950	A	0.97	you
2846660	2847072	A	0.95282	are
2847126	2847296	A	1.0	at
2847318	2847504	A	0.99999	that
2847542	2847792	A	1.0	very
2847846	2848112	A	0.99999	fast
2848166	2848732	A	0.62149	molecular
2848796	2849596	A	0.9868	timescale,
2849708	2850080	A	0.99998	much,
2850150	2850480	A	0.87683	much
2850550	2851004	A	0.99999	faster
2851052	2851696	A	0.99999	than
2851878	2852272	A	0.99988	our
2852326	2852780	A	0.97206	typical
2852860	2853760	A	0.57552	clocks.
2855300	2856144	A	1.0	Now,
2856342	2856704	A	0.99999	when
2856742	2856896	A	0.99999	we
2856918	2857056	A	0.99998	try
2857078	2857216	A	1.0	to
2857238	2857472	A	0.99998	do
2857526	2857888	A	0.99999	very
2857974	2858320	A	0.99987	fast
2858390	2858988	A	0.99996	timing,
2859084	2859496	A	0.75292	we're
2859548	2860144	A	0.99997	constructing
2860192	2860356	A	1.0	a
2860378	2860736	A	0.99998	faster
2860768	2861056	A	0.99998	clock
2861088	2861284	A	0.99999	than
2861322	2861908	A	0.99999	that,
2862074	2862644	A	0.99147	but
2862762	2863136	A	0.99988	it's
2863168	2863316	A	0.98	a
2863338	2863664	A	0.99996	clock
2863712	2863876	A	0.99998	that
2863898	2864036	A	1.0	we
2864058	2864196	A	0.99999	can
2864218	2864452	A	0.99999	only
2864506	2864896	A	0.99996	observe
2864928	2865860	A	0.54068	indirectly.
2870640	2871292	B	0.99999	Awesome.
2871426	2871916	B	0.99873	Okay.
2872018	2872284	B	1.0	Now
2872322	2872476	B	1.0	this
2872498	2872828	B	0.89	one
2872914	2873260	B	0.99986	maybe
2873330	2873688	B	0.99999	connects
2873704	2873788	B	1.0	a
2873794	2873964	B	0.99998	little
2874002	2874204	B	1.0	bit
2874242	2874888	B	0.99	to
2875074	2875810	B	0.99821	application,
2876340	2876944	B	0.9953	but
2877062	2877392	B	0.99997	with
2877446	2877664	B	1.0	all
2877702	2877904	B	1.0	the
2877942	2878636	B	0.99709	developments
2878748	2879408	B	0.63	happening
2879574	2880048	B	0.99974	in
2880134	2880620	B	0.99112	theory,
2880700	2880896	B	1.0	some
2880918	2881056	B	1.0	of
2881078	2881312	B	0.99999	which
2881366	2881596	B	0.99186	you're
2881628	2882044	B	0.56811	reviewing
2882092	2882352	B	0.99995	here
2882406	2882720	B	1.0	and
2882790	2883168	B	0.99999	also
2883254	2883600	B	0.98614	in
2883670	2884172	B	0.98956	practice
2884236	2884416	B	0.99999	with
2884438	2884924	B	0.99991	quantum
2884972	2885920	B	0.99931	computation,
2886260	2886576	B	0.99	and
2886598	2886784	B	0.99978	then
2886822	2887116	B	0.99995	keeping
2887148	2887356	B	0.9999	in
2887398	2887700	B	0.96525	mind
2887770	2888052	B	0.99893	this
2888106	2888784	B	0.99541	distinction
2888912	2889252	B	0.99821	sorry,
2889306	2889536	B	0.99116	I've
2889568	2889824	B	0.99986	lost
2889872	2890470	B	0.99	you
2891640	2892390	B	0.99858	back.
2897440	2897896	A	0.99711	I've
2897928	2898136	A	0.99998	lost
2898168	2898316	A	0.97	you,
2898338	2898936	A	0.90713	Daniel.
2899048	2899708	B	0.55189	Okay,
2899874	2900168	B	0.99433	we'll
2900184	2900364	B	0.99996	wait
2900402	2900616	B	0.77459	till
2900648	2900808	B	0.99955	you're
2900824	2901388	B	0.99872	back.
2901554	2901836	B	0.8	I
2901858	2901996	B	0.64381	can
2902018	2902156	B	0.99875	see
2902178	2902460	B	0.68	you.
2902530	2902908	A	0.52339	No.
2902994	2903724	A	0.73172	Okay.
2903922	2904188	A	0.94	All
2904194	2904364	A	0.99714	right.
2904402	2904604	A	0.99514	Just
2904642	2905340	A	0.7939	repeat.
2906560	2906972	B	0.52	Yeah.
2907026	2907244	B	0.77886	So
2907282	2907640	B	0.76732	so
2907730	2908032	B	0.99993	given
2908086	2908784	B	0.99995	these
2908982	2909516	B	1.0	rapid
2909548	2909744	B	0.94	and
2909782	2910284	B	0.99974	ongoing
2910332	2911020	B	0.99996	developments
2911100	2911344	B	0.95878	in
2911382	2911724	B	0.94532	theory
2911772	2911936	B	1.0	and
2911958	2912604	B	0.9999	practice
2912732	2913116	B	0.99998	related
2913148	2913296	B	1.0	to
2913318	2913724	B	0.99357	quantum
2913772	2914128	B	1.0	information
2914214	2914792	B	0.99997	science
2914876	2915076	B	1.0	and
2915098	2915504	B	0.6214	quantum
2915552	2915908	B	0.99999	information
2915994	2916630	B	0.99993	security,
2917400	2917812	B	0.99999	how
2917866	2918132	B	0.55857	are
2918186	2918740	B	1.0	people
2918890	2919540	B	0.99999	using
2919690	2920100	B	0.99999	this
2920170	2920880	B	0.66179	distinction
2921040	2921364	B	1.0	of
2921402	2921604	B	1.0	the
2921642	2922240	B	0.99993	classical
2922320	2923152	B	0.17362	stigmagic
2923216	2923940	B	0.96459	memory
2924360	2924676	B	1.0	and
2924698	2924932	B	0.88018	then
2924986	2925204	B	1.0	the
2925242	2925712	B	0.8417	quantum
2925776	2926368	B	0.62877	cognitive
2926464	2927110	B	1.0	process
2927820	2928280	B	1.0	to
2928350	2929480	B	0.80907	anticipate
2931580	2931992	B	1.0	how
2932046	2932552	B	1.0	to
2932686	2933176	B	1.0	develop
2933278	2933784	B	0.99999	information
2933902	2934484	B	1.0	systems
2934532	2934744	B	1.0	that
2934782	2935128	B	0.99999	are
2935214	2936084	B	0.99994	reliable
2936212	2936552	B	0.99999	going
2936606	2937210	B	0.99995	forward?
2941520	2941932	A	0.75	I
2941986	2942296	A	0.81677	don't
2942328	2942572	A	0.93316	know
2942626	2942892	A	1.0	of
2942946	2943550	A	0.99996	any
2944080	2944904	A	0.99861	instances
2944952	2945212	A	0.73669	in
2945266	2945870	A	0.99996	which
2946720	2947180	A	0.99999	thinking
2947250	2947580	A	1.0	about
2947650	2948104	A	0.98655	quantum
2948152	2948856	A	0.56541	cognition
2948968	2949244	A	0.99941	has
2949282	2949656	A	0.4808	entered
2949688	2950280	A	0.97882	directly
2950360	2950796	A	1.0	into
2950898	2951212	A	0.99999	any
2951266	2951580	A	0.99999	design
2951650	2952270	A	1.0	of
2953140	2953884	A	0.58768	communication
2953932	2954880	A	1.0	systems.
2955940	2956448	A	1.0	The
2956534	2957020	A	0.99791	ability
2957100	2957344	A	1.0	of
2957382	2957932	A	0.43096	humans
2957996	2958272	A	1.0	to
2958326	2958764	A	0.99997	interact
2958812	2959024	A	1.0	with
2959062	2959264	A	0.99999	these
2959302	2959724	A	1.0	systems
2959772	2959984	A	0.99997	is
2960022	2960272	A	0.99984	just
2960326	2961360	A	0.76011	assumed.
2962500	2963250	A	0.99888	So
2964020	2964488	A	0.73721	it's
2964524	2964724	A	0.99979	just
2964762	2965216	A	0.52652	assumed
2965248	2965396	A	0.99999	that
2965418	2965604	A	1.0	the
2965642	2966032	A	0.9958	user
2966096	2966324	A	0.99999	can
2966362	2966752	A	0.99895	interact
2966816	2967044	A	0.99999	with,
2967082	2967716	A	0.99846	say,
2967898	2968196	A	1.0	a
2968218	2968548	A	0.99997	computer
2968634	2969540	A	0.98357	interface,
2970760	2971124	A	0.99999	which
2971162	2971460	A	0.99998	is
2971530	2971764	A	0.93	the
2971802	2972004	A	1.0	sort
2972042	2972244	A	1.0	of
2972282	2972784	A	0.99999	interface
2972832	2973044	A	0.70042	that
2973082	2973284	A	0.99995	will
2973322	2973524	A	0.99999	be
2973562	2974144	A	0.99999	provided
2974192	2974404	A	0.99999	or
2974442	2974644	A	1.0	is
2974682	2975136	A	0.99999	provided
2975168	2975364	A	1.0	to
2975402	2975700	A	0.93889	any
2975770	2976224	A	0.99992	quantum
2976272	2976928	A	0.99998	computer.
2977114	2977560	A	0.9996	So
2977630	2977816	A	0.99999	if
2977838	2977976	A	1.0	you
2977998	2978136	A	1.0	think
2978158	2978296	A	1.0	about
2978318	2978456	A	1.0	a
2978478	2978884	A	0.99942	quantum
2978932	2979530	A	0.99998	computer,
2979980	2980344	A	1.0	a
2980382	2980804	A	0.99997	practical
2980852	2981284	A	0.99999	quantum
2981332	2981930	A	0.99998	computer,
2982380	2982744	A	0.97	it
2982782	2983272	A	0.99369	has
2983406	2983924	A	0.99993	classical
2983972	2984580	A	0.99973	interfaces
2984660	2984904	A	1.0	front
2984942	2985144	A	0.99	and
2985182	2985770	A	1.0	back.
2986700	2987352	A	0.9999	So
2987486	2988170	A	0.99987	in
2989100	2989560	A	0.99998	thinking
2989630	2990164	A	1.0	about
2990302	2991016	A	0.95531	interacting
2991048	2991196	A	0.99853	with
2991218	2991404	A	0.89	the
2991442	2991836	A	0.99999	computer,
2991938	2992264	A	0.77786	I'm
2992312	2992572	A	0.99999	giving
2992626	2992844	A	1.0	it
2992882	2993324	A	0.6184	some
2993442	2994024	A	0.53162	classical
2994072	2994428	A	0.94455	problem
2994514	2994952	A	0.75967	statement,
2995016	2995196	A	1.0	for
2995218	2995790	A	1.0	example,
2996560	2997068	A	1.0	and
2997154	2997548	A	0.52878	asking
2997634	2997836	A	1.0	for
2997858	2998092	A	0.99999	some
2998146	2998680	A	0.55184	classical
2998760	2999196	A	1.0	answer.
2999298	2999516	A	1.0	And
2999538	2999676	A	1.0	what
2999698	2999896	A	0.51551	it's
2999928	3000028	A	0.99989	going
3000034	3000108	A	1.0	to
3000114	3000236	A	0.99999	give
3000258	3000396	A	1.0	me
3000418	3000556	A	0.99995	is
3000578	3000668	A	1.0	a
3000674	3001176	A	0.84378	probability
3001288	3001912	A	0.69375	distribution
3001976	3002168	A	1.0	of
3002194	3002652	A	0.99818	classical
3002716	3003520	A	0.99486	answers.
3004500	3004960	A	0.99945	But
3005030	3005264	A	1.0	I
3005302	3005984	A	0.99966	can,
3006182	3006544	A	0.9999	by
3006582	3006832	A	0.99987	running
3006886	3007056	A	1.0	the
3007078	3007612	A	0.74223	calculation
3007676	3007952	A	0.99998	many
3008006	3008368	A	0.99997	times,
3008454	3008752	A	0.99988	make
3008806	3009024	A	0.99999	that
3009062	3009596	A	0.99976	probability
3009708	3010332	A	0.89139	distribution
3010396	3010796	A	0.99998	fairly
3010828	3011520	A	0.91334	tight.
3016130	3016494	A	0.8	Yeah,
3016532	3016638	A	1.0	I
3016644	3016790	A	0.99987	don't
3016810	3016946	A	0.99696	know
3016968	3017058	A	0.9	of
3017064	3017330	A	0.99969	anyone
3017400	3017682	A	0.99999	talking
3017736	3017954	A	1.0	about
3017992	3018446	A	0.99977	quantum
3018478	3019214	A	0.4286	BCIs
3019262	3019426	A	1.0	at
3019448	3019682	A	0.59595	this
3019736	3020340	A	0.98	point.
3021110	3021438	A	0.60839	It'd
3021454	3021586	A	0.99944	be
3021608	3021794	A	0.86	an
3021832	3022178	A	0.99994	interesting
3022264	3022900	A	0.94506	question.
3027030	3027442	B	0.91	Was
3027496	3027906	B	1.0	it
3028008	3028514	B	0.99975	always
3028632	3029650	B	0.93369	understood
3030070	3030530	B	0.99996	these
3030600	3030926	B	0.99321	sorts
3030958	3031154	B	1.0	of
3031192	3031534	B	0.52675	blind
3031582	3032062	B	0.76058	spots
3032126	3032402	B	0.93	and
3032456	3033150	B	0.98258	axioms
3033230	3033886	B	0.72035	associated
3033918	3034114	B	1.0	with
3034152	3035086	B	0.99995	classical
3035278	3036450	B	0.98769	communication.
3037190	3037554	B	0.9	Was
3037592	3037794	B	1.0	it
3037832	3038286	B	0.99996	developed
3038318	3038514	B	0.99999	as
3038552	3038706	B	0.99943	kind
3038728	3038818	B	1.0	of
3038824	3038994	B	0.99969	like
3039032	3039186	B	1.0	a
3039208	3040062	B	0.99627	proposal
3040206	3040514	B	0.99988	or
3040552	3040754	B	0.96251	like
3040792	3040946	B	1.0	a
3040968	3041202	B	0.9999	special
3041256	3041786	B	0.99965	case
3041928	3042620	B	0.51	and
3044670	3045178	B	1.0	more
3045264	3045814	B	0.98537	unpacking
3045862	3046026	B	1.0	was
3046048	3046234	B	0.99998	left
3046272	3046426	B	0.99996	for
3046448	3046826	B	0.99998	later?
3046928	3047194	B	0.9993	Or
3047232	3047434	B	0.99617	are
3047472	3047770	B	1.0	these
3047840	3048118	B	0.9999	blind
3048134	3048534	B	0.87777	spots
3048582	3048746	B	0.9999	things
3048768	3048906	B	1.0	that
3048928	3049078	B	0.99969	we're
3049094	3049274	B	1.0	now
3049312	3049514	B	0.99998	coming
3049552	3049802	B	0.96542	into
3049856	3050374	B	0.99998	awareness
3050422	3050730	B	1.0	of?
3050800	3051226	B	0.99998	Given
3051328	3051594	B	1.0	what
3051632	3051846	B	0.99998	we're
3051878	3052170	B	1.0	learning
3052240	3052378	B	0.99999	in
3052384	3052506	B	0.66	the
3052528	3052886	B	0.99997	quantum
3052918	3053258	B	0.85651	information
3053344	3054170	B	0.9999	sciences?
3055890	3056206	A	1.0	I
3056228	3056414	A	1.0	think
3056452	3056666	A	0.99997	we're
3056698	3056942	A	1.0	learning
3056996	3057214	A	1.0	how
3057252	3057642	A	0.5217	serious
3057706	3057934	A	0.99994	they
3057972	3058560	A	0.99972	are.
3059970	3060334	A	1.0	But
3060372	3060526	A	0.99999	they
3060548	3060686	A	0.99998	were
3060708	3060990	A	1.0	certainly
3061060	3061690	A	0.59424	recognized
3061770	3062014	A	0.99999	even
3062052	3062254	A	0.99999	by
3062292	3062666	A	0.76334	Bohr
3062698	3062846	A	0.96082	in
3062868	3063102	A	0.99973	his
3063156	3064094	A	1.0	1928
3064132	3064720	A	0.99998	paper.
3065490	3066240	A	1.0	And
3067590	3068078	A	0.97764	that's
3068094	3068274	A	0.88	a
3068312	3068562	A	0.99996	very
3068616	3068930	A	0.99999	good
3069000	3069378	A	0.99998	paper,
3069464	3070050	A	0.99708	too.
3070200	3070574	A	0.9196	It's
3070622	3071314	A	1.0	called
3071512	3071826	A	1.0	the
3071848	3072130	A	0.99949	present
3072200	3072434	A	0.99997	state
3072472	3072626	A	1.0	of
3072648	3073006	A	0.99994	quantum
3073038	3073374	A	0.99997	theory
3073422	3073586	A	0.99999	or
3073608	3073794	A	1.0	something
3073832	3073986	A	1.0	like
3074008	3074194	A	0.99999	that.
3074232	3074386	A	1.0	And
3074408	3074606	A	0.99994	it's
3074638	3074786	A	0.99998	in
3074808	3075410	A	0.99987	Nature,
3076710	3077026	A	1.0	and
3077048	3077294	A	0.84307	it's
3077342	3077650	A	1.0	available
3077720	3077906	A	0.99982	on
3077928	3078066	A	1.0	the
3078088	3078466	A	1.0	web
3078568	3079410	A	0.99997	somewhere.
3081050	3081366	A	0.99	I
3081388	3081526	A	0.9997	have
3081548	3081686	A	1.0	a
3081708	3081986	A	0.99999	copy
3082018	3082166	A	1.0	of
3082188	3082760	A	1.0	it.
3083610	3084214	A	0.54298	But
3084332	3084566	A	1.0	it
3084588	3084774	A	1.0	was
3084812	3085510	A	0.99999	written,
3085930	3086246	A	0.99998	in
3086268	3086406	A	1.0	a
3086428	3086614	A	0.99938	sense,
3086652	3086854	A	0.59053	as
3086892	3087298	A	0.8359	Bohr's
3087314	3087634	A	0.99999	summary
3087682	3087798	A	1.0	of
3087804	3087926	A	1.0	the
3087948	3088822	A	1.0	1927
3088876	3089362	A	0.62565	Solve
3089426	3089922	A	0.99528	Conference,
3089986	3090166	A	0.99991	which
3090188	3090374	A	0.99	was
3090412	3090614	A	1.0	the
3090652	3091026	A	0.99998	conference
3091058	3091302	A	0.66	at
3091356	3091960	A	1.0	which
3092350	3092858	A	0.99988	everyone
3092944	3093194	A	0.9999	doing
3093232	3093606	A	0.99355	quantum
3093638	3093974	A	0.68611	theory
3094022	3094138	A	1.0	at
3094144	3094314	A	0.99977	that
3094352	3095034	A	0.99992	time
3095232	3095594	A	0.99987	got
3095632	3095930	A	0.99997	together
3096000	3096234	A	1.0	to
3096272	3096522	A	0.99999	talk
3096576	3096842	A	1.0	about
3096896	3097114	A	1.0	their
3097152	3098010	A	0.91175	results.
3098990	3099642	A	0.99	And
3099776	3100074	A	0.99944	in
3100112	3100700	A	0.99	it,
3101390	3102118	A	0.44286	Bohr
3102214	3102806	A	0.99998	essentially
3102918	3103718	A	0.99992	presents
3103814	3104230	A	1.0	what
3104320	3104622	A	0.99555	came
3104676	3104846	A	1.0	to
3104868	3105102	A	0.64798	be
3105156	3105326	A	1.0	the
3105348	3106154	A	0.97114	Copenhagen
3106202	3107230	A	0.99965	interpretation,
3108370	3109120	A	0.99963	which
3109570	3110320	A	0.99	I
3110930	3111342	A	1.0	think
3111396	3112000	A	0.99926	is
3113730	3114190	A	0.99997	probably
3114260	3115034	A	0.75329	unfairly
3115082	3115342	A	0.99995	called
3115396	3115614	A	1.0	an
3115652	3116566	A	0.8799	interpretation.
3116698	3117086	A	0.49157	It's
3117118	3117314	A	0.92133	sort
3117352	3117940	A	1.0	of
3118550	3118866	A	1.0	the
3118888	3119790	A	0.85814	Copenhagen
3119870	3120670	A	0.9983	Pragmatic
3120750	3121230	A	0.79015	stance
3121310	3121614	A	0.99453	toward
3121662	3122126	A	0.99947	quantum
3122158	3122850	A	0.99929	theory.
3123670	3124466	A	0.98	And
3124648	3125326	A	0.99663	essentially
3125438	3125858	A	0.55	what
3125944	3126638	A	0.50051	Bohr
3126734	3127380	A	0.99986	says
3128470	3129220	A	0.98972	is
3130330	3131030	A	0.99946	that
3131180	3131494	A	0.99998	if
3131532	3131746	A	0.99917	we're
3131778	3131926	A	0.99999	going
3131948	3132134	A	0.81	to
3132172	3132518	A	0.99998	do
3132604	3133430	A	0.69783	science,
3134330	3134694	A	0.99995	we
3134732	3134886	A	0.99998	have
3134908	3135046	A	1.0	to
3135068	3135394	A	0.99812	assume
3135442	3135606	A	1.0	that
3135628	3135862	A	0.99999	people
3135916	3136134	A	0.99526	can
3136172	3136374	A	0.99999	talk
3136412	3136566	A	1.0	to
3136588	3136726	A	1.0	each
3136748	3137320	A	0.9934	other.
3138650	3139302	A	1.0	And
3139436	3139734	A	0.73311	if
3139772	3139938	A	0.99975	we're
3139954	3140038	A	0.99982	going
3140044	3140166	A	0.53	to
3140188	3140470	A	0.99986	do
3140540	3141282	A	0.99993	science,
3141426	3141794	A	0.99998	we
3141852	3142026	A	0.99985	have
3142048	3142186	A	1.0	to
3142208	3142534	A	1.0	assume
3142582	3142746	A	1.0	that
3142768	3143194	A	0.99993	there
3143312	3143738	A	0.94666	are
3143824	3144422	A	0.99997	instruments
3144486	3144714	A	0.99998	that
3144752	3144906	A	0.99999	we
3144928	3145114	A	0.99999	can
3145152	3146170	A	0.9868	manipulate
3146990	3147498	A	1.0	and
3147584	3147978	A	0.99998	have
3148064	3148582	A	0.99992	reasonable
3148646	3149222	A	0.76779	confidence
3149286	3149466	A	1.0	that
3149488	3149674	A	0.99602	we
3149712	3150010	A	1.0	know
3150080	3150458	A	1.0	what
3150544	3151302	A	0.99969	manipulation
3151366	3151654	A	0.66786	we've
3151702	3152010	A	0.99998	done.
3152080	3152458	A	0.99999	So
3152544	3152746	A	0.99999	if
3152768	3152954	A	0.66	I
3152992	3153194	A	0.99998	turn
3153232	3153386	A	1.0	a
3153408	3153862	A	0.71713	knob
3153926	3154214	A	1.0	from
3154272	3154446	A	0.98	one
3154468	3154654	A	1.0	to
3154692	3155280	A	1.0	two,
3156050	3156366	A	1.0	I
3156388	3156478	A	1.0	have
3156484	3156606	A	1.0	to
3156628	3156766	A	0.99999	be
3156788	3157290	A	0.99963	reasonably
3157370	3157850	A	0.62357	confident
3157930	3158126	A	0.99997	that
3158148	3158426	A	0.99499	I'm
3158458	3158702	A	0.99999	making
3158756	3158926	A	1.0	a
3158948	3159422	A	0.99991	particular
3159556	3159950	A	0.99998	change
3160020	3160206	A	0.99999	that
3160228	3160366	A	0.98	I
3160388	3160574	A	0.99998	can
3160612	3161200	A	0.99999	understand.
3162690	3163198	A	1.0	And
3163284	3163582	A	0.99998	we
3163636	3163854	A	0.99994	have
3163892	3164480	A	0.53	to
3165170	3165534	A	0.99999	have
3165572	3166122	A	0.99998	reasonable
3166186	3167190	A	0.99912	confidence
3167370	3167906	A	0.99998	that
3168008	3168370	A	0.99994	different
3168440	3169134	A	0.65313	laboratories
3169182	3169394	A	0.99998	can
3169432	3169886	A	0.99993	replicate
3169918	3170066	A	0.51	the
3170088	3170322	A	1.0	same
3170376	3171170	A	0.71076	experiment.
3172390	3172802	A	1.0	And
3172856	3173026	A	0.99997	if
3173048	3173186	A	0.99991	we
3173208	3173346	A	1.0	think
3173368	3173554	A	0.99	about
3173592	3173794	A	0.7497	any
3173832	3173986	A	1.0	of
3174008	3174194	A	0.99996	those
3174232	3174702	A	0.66786	assumptions
3174766	3175042	A	0.99971	in
3175096	3175566	A	0.99996	purely
3175598	3175966	A	0.99999	quantum
3175998	3176574	A	0.99462	theoretic
3176622	3177220	A	1.0	terms,
3177830	3178580	A	0.99997	then
3179130	3179446	A	1.0	all
3179468	3179666	A	0.5137	sorts
3179698	3179846	A	1.0	of
3179868	3180102	A	0.99998	questions
3180156	3180374	A	0.86882	are
3180412	3180818	A	0.87734	raised,
3180914	3181560	A	0.99232	right?
3182010	3182374	A	0.99999	Every
3182412	3182834	A	0.99998	quantum
3182882	3183142	A	1.0	system
3183196	3183414	A	0.99997	is
3183452	3184178	A	0.98117	unique.
3184354	3184598	A	0.98725	We
3184604	3184726	A	0.94552	have
3184748	3184886	A	1.0	the
3184908	3185046	A	0.99692	no
3185068	3185426	A	0.99297	Cloning
3185458	3186114	A	0.99938	theorem,
3186242	3186630	A	0.99998	so
3186700	3186982	A	1.0	every
3187036	3187522	A	0.98383	scientific
3187586	3187954	A	0.99419	instrument
3188002	3188166	A	1.0	is
3188188	3188870	A	0.99737	unique.
3189690	3190246	A	0.9986	So
3190348	3190658	A	0.99997	there's
3190674	3190854	A	0.96454	no
3190892	3191094	A	1.0	such
3191132	3191586	A	1.0	thing
3191708	3192426	A	0.82484	as
3192608	3193098	A	0.99982	exactly
3193184	3193910	A	0.98138	replicating
3193990	3194234	A	0.68	an
3194272	3194934	A	0.67398	experiment.
3195062	3195740	A	0.99631	Right?
3196350	3196902	A	0.90797	That's
3196966	3197290	A	1.0	a
3197360	3197814	A	0.99451	coarse
3197862	3198262	A	0.79031	grained
3198326	3198854	A	0.99583	description
3198902	3199066	A	1.0	of
3199088	3199226	A	1.0	what
3199248	3199446	A	0.87613	I've
3199478	3199770	A	0.67963	done
3199840	3200074	A	1.0	with
3200112	3200218	A	1.0	a
3200224	3200586	A	0.81364	completely
3200688	3201190	A	0.99997	unique
3201270	3201782	A	0.98215	quantum
3201846	3202460	A	0.99999	system.
3202990	3203402	A	1.0	And
3203456	3203674	A	1.0	my
3203712	3204054	A	0.99417	brain,
3204102	3204278	A	1.0	of
3204304	3204494	A	0.99117	course,
3204532	3204734	A	0.80879	is
3204772	3205470	A	0.97803	unique,
3206530	3206894	A	1.0	and
3206932	3207146	A	0.56539	yours
3207178	3207422	A	0.56611	is
3207476	3207646	A	0.97993	too.
3207668	3207806	A	1.0	And
3207828	3208158	A	0.99961	everyone
3208244	3208682	A	0.66264	else's
3208746	3209360	A	0.99754	is.
3210050	3210894	A	0.98106	So
3211092	3211550	A	0.99988	talking
3211620	3211854	A	1.0	about
3211892	3212142	A	0.77	us
3212196	3212554	A	0.99971	sharing
3212602	3212766	A	1.0	a
3212788	3213550	A	0.73687	language
3214210	3214718	A	0.99976	is
3214804	3215242	A	0.99998	essentially
3215306	3215486	A	1.0	a
3215508	3215786	A	0.98193	coarse
3215818	3216154	A	0.94189	grained
3216202	3217070	A	0.99912	assumption.
3217910	3218562	A	0.91	And
3218696	3219042	A	1.0	what
3219096	3219410	A	1.0	the
3219480	3220254	A	0.89644	Copenhagen
3220302	3220750	A	0.30644	stance
3220830	3221074	A	0.99997	is
3221112	3221266	A	1.0	all
3221288	3221714	A	1.0	about
3221832	3222306	A	0.99988	is
3222408	3222814	A	0.97143	coarse
3222862	3223374	A	0.99264	graining
3223422	3223934	A	0.92696	yielding
3223982	3224462	A	0.99446	effective
3224526	3225710	A	0.99909	classicality?
3225870	3226242	A	0.9955	Or
3226296	3226466	A	1.0	what
3226488	3226674	A	0.99984	that
3226712	3226914	A	0.99998	really
3226952	3227202	A	0.99991	means
3227256	3227810	A	0.99966	is
3227960	3228414	A	0.94852	coarse
3228462	3229194	A	0.85936	graining
3229342	3230418	A	0.99674	yielding
3230594	3230934	A	1.0	a
3230972	3231474	A	0.99988	description
3231522	3231686	A	1.0	that
3231708	3231846	A	1.0	we
3231868	3232054	A	0.99998	can
3232092	3232680	A	1.0	use
3233050	3233318	A	1.0	in
3233324	3233446	A	0.54	the
3233468	3233874	A	0.99999	language
3233922	3234038	A	0.99999	that
3234044	3234214	A	0.99994	we
3234252	3234840	A	0.99998	understand?
3235770	3236182	A	0.99998	So
3236236	3236406	A	0.99999	these
3236428	3236614	A	0.99194	are
3236652	3236902	A	0.66855	very,
3236956	3237222	A	0.54799	very
3237276	3237542	A	0.99998	old
3237596	3238200	A	0.99998	issues
3240090	3240406	A	0.99999	that
3240428	3240566	A	0.99986	have
3240588	3240726	A	1.0	been
3240748	3241282	A	0.96934	recognized
3241346	3241526	A	1.0	for
3241548	3241698	A	1.0	a
3241724	3241962	A	0.70329	long
3242016	3242620	A	0.99931	time,
3243150	3243850	A	0.98554	but
3244000	3244266	A	1.0	I
3244288	3244474	A	1.0	think
3244512	3244714	A	0.99858	in
3244752	3245002	A	0.99994	part
3245056	3245322	A	0.99999	because
3245376	3245546	A	1.0	of
3245568	3245850	A	1.0	the
3245920	3246486	A	0.91348	disaster
3246518	3246714	A	0.97	of
3246752	3246966	A	0.99846	shut
3246998	3247146	A	0.99978	up
3247168	3247306	A	1.0	and
3247328	3248330	A	0.88832	calculate,
3249630	3249946	A	0.99978	they
3249968	3250294	A	0.9924	haven't
3250342	3250506	A	0.99992	really
3250528	3250714	A	0.99649	been
3250752	3250954	A	0.99998	talked
3250992	3251194	A	1.0	about
3251232	3251386	A	0.9991	in
3251408	3251498	A	1.0	the
3251504	3252250	A	0.59589	classroom.
3254990	3255546	B	0.98576	Awesome.
3255648	3255974	B	0.94641	I'll
3256022	3256234	B	0.99993	just
3256272	3256534	B	0.99997	read
3256592	3256958	B	0.99984	short
3257044	3257342	B	0.99997	questions
3257396	3257566	B	0.99936	from
3257588	3257678	B	1.0	the
3257684	3258270	B	0.47982	chat.
3258930	3259246	B	0.99953	We
3259268	3259598	B	0.99984	can
3259684	3259934	B	0.99968	pass
3259972	3260174	B	0.99996	them
3260212	3260366	B	1.0	to
3260388	3260526	B	1.0	the
3260548	3261082	B	0.99992	discussion
3261146	3261690	B	0.8414	section,
3261770	3262014	B	0.993	but
3262052	3262266	B	0.89282	there's
3262298	3262398	B	1.0	a
3262404	3262526	B	0.99998	lot
3262548	3262782	B	1.0	of
3262836	3263054	B	0.99962	great
3263092	3263626	B	0.99847	diverse
3263658	3264190	B	0.99969	questions.
3264340	3264702	A	0.99304	So
3264756	3265306	A	0.59363	Alexi
3265338	3265882	A	0.94458	wrote,
3266026	3266238	A	1.0	I
3266244	3266366	A	0.99	think
3266388	3266586	A	0.99061	I've
3266618	3266826	A	0.9998	lost
3266858	3267054	A	1.0	you
3267092	3267680	A	0.77877	again.
3268470	3268786	A	0.9	The
3268808	3269246	A	0.9959	revenge
3269278	3269474	A	0.98	of
3269512	3270318	A	0.99796	zoom.
3270494	3271314	B	0.985	Well,
3271512	3271826	B	0.99996	we
3271848	3272034	B	0.9998	looked
3272072	3272226	B	1.0	at
3272248	3272386	B	1.0	the
3272408	3272734	B	0.99818	chart
